step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,mixed_20,0,0,685.0655736918678,71.36099725956957,202242.57686835382,20224.257686835383,37.2,1.6460176991150441,35761.33180520828,1582.359814389747,22.6,2.3486556202397555,3.8951053865647367,6.8,6,1.7371637149272787,0.3008849557522124,3.8951053865647367,16.775991340758196,1.2,0.15000000000000002,2.6042512677955374,0.0,8,12.321625550897295,0.2,8.115812283608774,16.775991340758196,0.4,3.8831235395672605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0632262008624025,0.4,8.835074319188266,0.0,0.2,0.0,0.0,0.0,0.0
1,mixed_20,0,0,605.4110512945592,61.77663788719992,818.070518918531,81.80705189185309,87.8,3.598360655737705,44516.12121296525,1824.431197252674,24.4,2.229372722120281,11.842236486142603,12.8,6,1.332135795435223,0.5245901639344263,11.842236486142603,70.29287241937368,1.2000000000000002,0.15000000000000002,1.1117326479873326,0.0,8,0.0,0.0,0.0,70.29287241937368,0.8,5.570602394644358,0.0,0.0,0.0,0.0,0.0,0.0,24.445019469767146,0.4,3.323258789254302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mixed_20,0,0,426.9051768356364,42.69051768356364,426.9051768356364,42.69051768356364,156.0,5.611510791366906,52026.28326475796,1871.449038300646,27.8,3.466288133111902,27.802895906197914,14.8,12,2.5277265771294917,0.5323741007194245,27.80289590619791,100.0,2.4000000000000004,0.3,2.124588007302873,0.0,8,0.0,0.0,0.0,100.0,1.0,0.0,12.516750708679751,0.2,7.989293893235001,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,9.906416540903535,0.2,9.007410165187984,0.0,0.0,0.0
3,mixed_20,0,0,751.6384003124917,75.16384003124918,751.6384003124917,75.16384003124918,235.6,8.354609929078014,45792.38719629501,1623.8435175991135,28.2,3.2094863577398307,38.33021724491544,17.8,18,2.9775735182200616,0.6312056737588653,38.330217244915445,100.0,3.6,0.45,2.968723463841175,0.0,8,81.5416773216694,1.0,7.593469703747972,100.0,1.0,0.0,0.0,0.0,0.0,11.085207469870397,0.2,9.021030979510314,100.0,1.0,0.0,0.0,0.0,0.0,14.01485316778377,0.4,7.135287027471115,0.0,0.0,0.0
4,mixed_20,0,0,905.8186551916144,107.8355541894779,18174.141945600186,1817.4141945600186,334.8,11.544827586206896,48239.88349280615,1663.4442583726257,29.0,2.453760686586753,46.56802048521975,21.8,19,3.004029467084478,0.7517241379310344,46.56802048521975,100.0,3.8,0.475,0.08954329922788584,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,72.54416388175798,0.8,0.7163463938230867,0.0,0.0,0.0,0.0,0.0,0.0
5,mixed_20,0,0,868.1287760372759,117.31469946449674,1518482.1287635039,151848.2128763504,450.0,13.392857142857142,52475.78116827017,1561.779201436612,33.6,1.3778503911073847,56.0341034872706,25.4,23,2.1674766604934015,0.7559523809523809,56.0341034872706,100.0,4.6,0.575,0.7238026710530518,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,48.27282789816479,0.6,5.790421368424415,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,mixed_20,0,0,1016.5631804624602,121.01942624553097,1427708.915419424,142770.8915419424,582.0,15.64516129032258,63154.096026305444,1697.6907533953076,37.2,1.3056752925277695,62.5,27.6,25,1.1850102057331824,0.7419354838709677,62.5,100.0,5.0,0.625,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,mixed_20,0,0,1246.844452654054,135.52657094065805,604132.3640954408,60413.236409544086,720.4,18.284263959390863,64490.69605956886,1636.819696943372,39.4,1.8932205092779164,62.5,29.0,25,2.0684877390438245,0.7360406091370558,62.5,100.0,5.0,0.625,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,mixed_20,0,0,1274.4403936410613,141.60448818234013,211202.03105516155,21120.203105516157,874.6,20.24537037037037,69246.08518542557,1602.918638551518,43.2,1.8870692922385173,65.47742298536448,33.2,29,2.5640180341462764,0.7685185185185185,65.47742298536448,100.0,5.800000000000001,0.725,1.8875659192686303,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,14.122586178148708,0.4,6.762828891497165,9.696797704767164,0.4,8.337698462651877
9,mixed_20,4,0,1634.9393386410786,181.6599265156754,205772.08172454775,20577.208172454775,1045.8,22.251063829787235,77308.47181455161,1644.8611024372683,47.0,1.0556335355749464,62.5,36.6,25,1.2525589828575487,0.7787234042553192,62.5,100.0,5.0,0.625,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,mixed_20,4,4,1024.2524003048031,116.3923182164549,123451.47774662897,12345.147774662897,1232.2,25.04471544715447,79597.86545662426,1617.8427938338264,49.2,1.835660152550334,70.4906439657411,38.8,29,2.3569528950481513,0.7886178861788617,70.4906439657411,100.0,5.8,0.725,0.8274823357445772,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,63.9251517259288,0.8,6.6198586859566175,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,mixed_20,4,4,1223.9955788639163,156.9225101107585,1077974.5141016212,107797.45141016212,1434.2,27.47509578544061,82242.74205367672,1575.5314569669868,52.2,1.5553248636005441,77.5,42.8,34,2.5214780372092083,0.8199233716475096,77.5,100.0,6.800000000000001,0.85,1.0171895216917617,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.4,0.0,20.0,0.4,8.137516173534094
12,mixed_20,4,4,1298.1506799966605,216.3584466661101,2143531.017413071,214353.1017413071,1661.4,30.653136531365313,84203.98227824854,1553.5790088237738,54.2,0.5824379728454169,76.08929091207074,47.4,32,0.9892710784015895,0.8745387453874539,76.08929091207074,100.0,6.4,0.8,1.0047622221005708,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,8.714327296565898,0.4,8.038097776804566,0.0,0.0,0.0
13,mixed_20,4,4,866.9364571292775,188.46444720201686,3590887.199226561,359088.7199226561,1908.2,33.24390243902439,89541.84829745528,1559.9625138929491,57.4,0.34142630591007816,75.0,51.6,30,0.4816414249775233,0.8989547038327527,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mixed_20,4,4,1550.469923463659,250.07579410704176,2323906.746140599,232390.67461405988,2168.2,35.661184210526315,95904.26799399304,1577.3728288485697,60.8,0.37583620664897255,75.0,53.4,30,0.49785982480823043,0.8782894736842105,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,mixed_20,4,4,1616.0515522897126,230.86450746995894,2975846.8144820137,297584.68144820136,2440.4,37.8944099378882,100964.24249804349,1567.7677406528492,64.4,0.40621934119255654,75.0,56.2,30,0.38813712015688445,0.8726708074534162,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mixed_20,4,4,1333.0939961471183,229.84379243915834,1651808.7085462837,165180.87085462836,2729.2,40.734328358208955,102752.8503077126,1533.624631458397,67.0,0.4768547020902237,75.0,60.0,30,0.6247528241128129,0.8955223880597015,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,mixed_20,2,4,1495.234640357603,226.55070308448532,6799284.938475172,679928.4938475172,2540.6,37.14327485380117,110965.94403643762,1622.3091233397313,68.4,0.769291521994235,75.0,57.6,30,1.1008016179039544,0.8421052631578947,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,mixed_20,2,2,941.7963142508606,156.96605237514345,3779134.2533198087,377913.42533198086,2456.6,35.60289855072464,109533.00830499067,1587.4349029708792,69.0,0.68361439246695,66.1254674045869,52.4,33,0.8857795314613608,0.7594202898550725,66.1254674045869,100.0,6.6,0.825,1.672114711997577,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,24.979861899795992,0.8,2.6588463562037807,11.582426127602048,0.6,2.8135020568201674,78.72291819835823,0.8,0.7608390037966677,13.718533010938927,0.4,7.143730279160001
19,mixed_20,2,2,1385.8873414840293,238.9460933593154,3128907.049013721,312890.7049013721,2648.0,38.94117647058823,112033.3006170908,1647.5485384866295,68.0,0.8285845790611437,67.02055965953505,52.0,31,1.2354730574971586,0.7647058823529411,67.02055965953505,100.0,6.199999999999999,0.775,1.1504714754312948,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,17.4261041041143,0.6,4.664248569049285,18.73837317216612,0.6,4.539523234401074,100.0,1.0,0.0,0.0,0.0,0.0
20,mixed_20,2,2,584.722877964317,127.11366912267762,4982781.43375388,498278.143375388,2916.0,43.52238805970149,110132.96356162161,1643.7755755465912,67.0,1.17821717744551,66.35505476126164,55.6,31,1.8016523159240023,0.8298507462686567,66.35505476126163,100.0,6.199999999999999,0.775,1.464847745898763,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,25.20956054374551,0.6,6.023202882639101,5.630877546347506,0.6,5.695579084551003,100.0,1.0,0.0,0.0,0.0,0.0
21,mixed_20,2,2,739.4176916673545,127.48580890816457,4001155.275454793,400115.5275454793,3191.0,49.39628482972136,103227.5228504592,1597.9492701309473,64.6,1.4090978299423882,71.70812130268622,55.2,35,2.008997887047591,0.8544891640866873,71.70812130268622,100.0,7.0,0.875,1.852027612612567,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,18.413459514372903,0.8,6.30050314802272,27.172994417157952,0.8,7.03425169498969,100.0,1.0,0.0,28.07851648995893,0.4,1.4814660578881265
22,mixed_20,2,2,621.1946425767367,115.0360449216179,3641430.9514036304,364143.09514036303,3469.2,55.4185303514377,98599.35965122115,1575.0696429907532,62.6,1.3496614285567523,75.0,56.4,30,2.128521706074315,0.9009584664536742,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
23,mixed_20,2,2,541.170399388694,142.41326299702476,6279255.617981937,627925.5617981937,3756.4,58.51090342679128,98783.71145591598,1538.6870943289093,64.2,1.1876545611351312,77.30884721762747,59.0,33,2.4110995106045436,0.9190031152647975,77.30884721762749,100.0,6.6000000000000005,0.825,2.1513232490629797,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.806289663442158,0.4,8.637556526064873,11.664488077577744,0.2,8.573029466438966,100.0,1.0,0.0,100.0,1.0,0.0
24,mixed_20,2,2,608.4062133457336,160.10689824887726,4867756.194222754,486775.6194222754,4057.2,60.91891891891892,103129.77786257034,1548.4951631016568,66.6,0.42192173005969325,75.0,61.8,30,0.7596703386352666,0.9279279279279279,75.0,100.0,6.0,0.75,0.0,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
25,mixed_20,0,2,658.29847679139,121.90712533173888,4747257.4505483955,474725.7450548395,4100.4,60.83679525222552,107035.58033570464,1588.0649901439856,67.4,0.8524544184305219,76.43038553577313,57.2,32,1.1522653010089863,0.8486646884272997,76.43038553577313,100.0,6.4,0.8,0.842530966018334,0.0,8,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.443084286185012,0.4,6.740247728146672,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
