step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed,d8_occ,d8_veh,d8_speed,d9_occ,d9_veh,d9_speed,d10_occ,d10_veh,d10_speed
0,random,0,0,440.87738378755995,44.08773837875599,1000440.8773837875,90949.1706712534,75.0,1.8028846153846154,80505.83269621234,1935.2363628897197,41.6,3.37504924044547,30.96223902550288,12.4,25,2.237139037260202,0.2980769230769231,30.96223902550287,100.0,5.0,0.45454545454545453,3.6604901236243355,0.0,11,12.448816737756374,0.2,8.032891969299149,8.10854260014679,0.2,9.956006176489339,0.0,0.0,0.0,26.24783381699359,0.8,6.297043084240233,12.241031518817067,0.2,8.169246182094927,100.0,1.0,0.0,25.29000607316675,0.6,4.251950393878831,16.248398533651027,0.4,3.5582535538652076,100.0,1.0,0.0,40.0,0.6,0.0,0.0,0.0,0.0
1,random,0,0,549.3283115968391,59.70959908661295,1204388.0746781328,109489.82497073934,150.6,4.092391304347826,67770.55466079208,1841.5911592606546,36.8,3.6737420051951446,21.616911898886507,18.0,19,3.094562746187967,0.4891304347826087,21.616911898886507,100.0,3.8000000000000003,0.34545454545454546,2.2101967145950483,0.0,11,13.398704436222886,0.2,7.463408158303262,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,1.0,0.0,24.225576996520033,0.8,5.628341228846469,0.16174945500864624,0.4,11.220414473395799,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,random,0,0,550.329116656106,61.14767962845622,1814314.01255975,164937.6375054318,246.2,6.547872340425532,71620.51116525123,1904.8008288630647,37.6,3.240713908449262,20.126074741724008,20.8,15,2.623065761727141,0.5531914893617021,20.126074741724008,100.0,3.0,0.2727272727272727,2.543074290848389,0.0,11,10.717457365668395,0.2,9.330571290195516,0.0,0.0,0.0,3.1803256592240814,0.4,11.236980164702985,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,7.489039134071618,0.4,7.406265744433782,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,random,0,0,700.2480246130315,77.80533606811461,2000700.2480246127,181881.84072951024,356.8,8.618357487922705,75684.05661427496,1828.11730952355,41.4,3.0077119205834797,27.58295334292334,24.8,20,2.644772532211179,0.5990338164251208,27.58295334292334,100.0,4.0,0.36363636363636365,3.898848338800269,0.0,11,0.0,0.0,0.0,83.1930069626921,1.0,7.26100394318848,0.0,0.0,0.0,0.0,0.0,0.0,8.163846824212442,0.4,11.947452104184782,100.0,1.0,0.0,8.33258223117383,0.2,12.001081684604362,3.723050754078372,0.4,11.677793994825336,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,random,0,0,662.1549447531584,73.57277163923982,2000662.1549447528,181878.37772225027,484.0,11.0,78271.82055295288,1778.9050125671108,44.0,2.3542596124300816,40.00130738999122,27.6,23,1.8774931686333969,0.6272727272727273,40.00130738999122,100.0,4.6,0.41818181818181815,1.0005625603251629,0.0,11,71.32264280447487,0.8,5.373912526761284,100.0,1.0,0.0,68.69173848542857,0.8,5.632275636815507,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,random,3,0,677.5422145158631,75.28246827954034,2000677.5422145159,181879.77656495597,626.6,13.38888888888889,85227.89495976895,1821.1088666617295,46.8,2.654231569540762,47.227883207718236,30.0,27,2.227138669211099,0.6410256410256411,47.227883207718236,100.0,5.4,0.49090909090909096,1.8808226086261632,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,10.671379592582753,0.2,9.370859609333547,0.0,0.0,0.0,100.0,1.0,0.0,8.83533569231787,0.2,11.318189085554248,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,random,3,3,697.0976460320153,82.98781500381133,2192296.53982707,199299.68543882456,782.0,15.096525096525097,90392.17528527709,1745.022688904963,51.8,2.350804561864557,47.04979327142656,33.8,27,2.3858290792531607,0.6525096525096525,47.04979327142656,100.0,5.4,0.49090909090909096,2.0737230615485625,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,9.006067310683079,0.2,11.103625650385611,100.0,1.0,0.0,8.541658675009103,0.2,11.707328026648575,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,random,3,3,1054.5064760475805,122.61703209855587,2201341.0835303804,200121.91668458004,961.4,17.7380073800738,95039.87855593109,1753.5032943898725,54.2,2.236146137131479,46.828659697878834,38.2,27,2.4340845854410635,0.7047970479704797,46.828659697878834,100.0,5.4,0.49090909090909096,1.6024578819198958,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,6.331886035799812,0.2,6.241885818982682,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,8.78337064086736,0.2,11.385150882136173,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,random,3,3,1195.2656674720297,132.8072963857811,2001195.265667472,181926.84233340656,1156.6,19.872852233676976,99474.90701818246,1709.1908422368122,58.2,1.9995480949509437,56.17610318349637,41.2,33,2.125629828705213,0.7079037800687286,56.17610318349637,100.0,6.6000000000000005,0.6,1.8120619749544182,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,11.422487611505403,0.2,8.754660403332291,100.0,1.0,0.0,6.514647406954737,0.4,11.17802132116631,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,random,3,3,1410.7025309391365,156.74472565990405,2001410.7025309391,181946.42750281264,1370.8,21.96794871794872,106804.06120103967,1711.6035448884563,62.4,1.852879029596324,56.45619582866004,45.4,32,1.8953285018459038,0.7275641025641025,56.45619582866004,100.0,6.4,0.5818181818181819,1.7864586688428383,0.0,11,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,12.375564192686284,0.2,8.080439682830626,8.642589922574189,0.2,11.570605674440595,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
