step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed
0,random,0,0,207.47074139776828,38.420507666253386,1609120.8406315988,229874.40580451413,221.8,7.442953020134228,50089.88005266001,1680.8684581429534,29.8,2.5116460681076513,49.356405508845114,18.0,22,2.0054289732314454,0.6040268456375839,49.35640550884512,100.0,4.4,0.6285714285714287,1.4082583630742154,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4008283340836,0.8,3.165668244180022,20.310546895029802,0.6,2.88751985821091,51.783463332802455,1.0,3.804620439128575,100.0,1.0,0.0
1,random,0,0,356.70108798369284,59.45018133061547,1000356.7010879837,142908.10015542625,301.4,10.465277777777779,50155.07712915293,1741.4957336511434,28.8,2.686061411116931,51.62403054563364,18.8,20,2.561253198589405,0.6527777777777778,51.62403054563364,100.0,4.0,0.5714285714285714,2.494913657328893,0.0,7,100.0,1.0,0.0,11.611061705870895,0.2,8.612476837448641,0.0,0.0,0.0,40.0,0.6,0.0,9.757152113564587,0.2,8.85191876385361,100.0,1.0,0.0,100.0,1.0,0.0
2,random,0,0,350.77385250724535,83.51758393029651,1631332.7566174094,233047.53665962993,396.0,13.288590604026846,46564.05607191323,1562.5522171782966,29.8,1.4061854828917493,30.199967835430073,21.2,14,1.5442269233700543,0.7114093959731543,30.199967835430073,100.0,2.8,0.39999999999999997,1.213322309497744,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,11.399774848010509,0.4,8.493256166484207,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,100.0,1.0,0.0
3,random,0,0,408.8391046010755,92.91797831842625,2600408.8391046016,371486.9770149431,507.0,16.788079470198674,49871.648972352836,1651.379105044796,30.2,1.5955310755087808,30.028767739526522,23.4,12,2.019612026235391,0.7748344370860927,30.028767739526522,100.0,2.4,0.34285714285714286,0.86117915316449,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.201374176685647,0.4,6.02825407215143,100.0,1.0,0.0
4,random,0,0,517.0039392199889,92.32213200356945,1400517.00393922,200073.85770560286,623.2,19.475,53185.83171272802,1662.0572410227505,32.0,2.1196067906567646,33.7932469723821,24.4,13,2.4799557588957812,0.7625,33.7932469723821,100.0,2.5999999999999996,0.3714285714285714,2.23133912807638,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,25.324978073749378,0.4,6.712870503406178,0.0,0.0,0.0,11.227750732925301,0.2,8.906503393128482,0.0,0.0,0.0,100.0,1.0,0.0
5,random,13,0,698.044127594477,109.06939493663702,2004.8596169803216,286.40851671147453,573.0,17.57668711656442,54899.3777868823,1684.0299934626473,32.6,1.9259880826718818,37.973885210763854,22.2,16,1.7415368297533569,0.6809815950920245,37.973885210763854,100.0,3.2,0.4571428571428572,1.2394513307538415,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817196475346975,0.4,8.676159315276891,60.0,0.8,0.0
6,random,13,13,491.73741681452765,81.95623613575461,31059.716058867452,4437.102294123922,474.2,14.457317073170731,57051.91223956303,1739.3875682793607,32.8,2.51183199734612,40.7725883619973,21.2,16,2.1522480724876587,0.6463414634146342,40.7725883619973,100.0,3.2,0.4571428571428572,0.863260191103541,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,58.3594590908632,0.6,4.221935266341767,0.0,0.0,0.0,0.0,0.0,0.0,27.048659443117913,0.6,1.8208860713830197
7,random,13,13,278.07360484716025,57.93200100982506,2028595.7953736845,289799.3993390978,439.0,13.303030303030303,53764.10437963503,1629.2152842313644,33.0,2.163734656303113,51.15566542637663,19.8,24,2.2777664659127304,0.6,51.155665426376636,100.0,4.8,0.6857142857142857,3.016820192798648,0.0,7,100.0,1.0,0.0,1.7755404351777315,0.4,8.768731441535056,100.0,1.0,0.0,100.0,1.0,0.0,5.683086867764473,0.4,8.58937608441338,0.0,0.0,0.0,50.631030681694256,1.0,3.7596338236421003
8,random,13,13,583.3371985151655,126.81243445981859,1958936.9321846976,279848.13316924253,537.0,15.255681818181818,56821.71632419453,1614.2533046646174,35.2,1.409053901107503,58.06588024771616,24.2,22,1.5626214420121571,0.6875,58.06588024771616,100.0,4.4,0.6285714285714287,1.271768107065665,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,6.461161734013103,0.4,8.902376749459656,100.0,1.0,0.0
9,random,13,13,538.0485507992302,107.60971015984603,2000538.0485508,285791.14979297144,669.0,17.887700534759357,59192.534720580756,1582.6880941331754,37.4,1.2743554856327288,57.142857142857146,28.6,20,1.480714496819179,0.7647058823529411,57.142857142857146,100.0,4.0,0.5714285714285714,0.0,0.0,7,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
