step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed,d6_occ,d6_veh,d6_speed,d7_occ,d7_veh,d7_speed
0,mixed_20,0,0,229.66622227533406,22.966622227533406,229.66622227533406,22.966622227533406,9.6,0.41739130434782606,45626.91409862063,1983.7788738530708,23.0,4.966468867249284,5.145086133133923,3.4,7,3.2925622495984452,0.14782608695652175,5.145086133133923,29.056884616109926,1.4,0.175,2.6326124494436423,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,29.056884616109926,0.8,3.9391875921803896,0.296056662187425,0.2,8.652696420904249,0.0,0.0,0.0,11.80774778677403,0.2,8.469015582464502,0.0,0.0,0.0,0.0,0.2,0.0
1,mixed_20,0,0,631.9885017400454,73.48703508605179,303569.1400326175,30356.91400326175,44.8,1.6231884057971016,42962.5802819803,1556.615227607982,27.6,2.128055534356464,16.256430107232127,11.6,11,1.793028668633549,0.42028985507246375,16.256430107232127,80.0,2.2,0.275,3.6343453701368853,0.0,8,0.0,0.0,0.0,11.062717076881938,0.2,9.039370645116897,0.0,0.0,0.0,80.0,1.0,0.12185144028695251,10.471140576252651,0.4,8.069044583990037,0.0,0.0,0.0,16.361552214310677,0.2,6.1118895499740375,12.15603099041175,0.4,5.732606741727159
2,mixed_20,0,0,546.2876794887176,60.698631054301956,777066.2680586033,77706.62680586033,110.6,3.921985815602837,48463.2330000906,1718.5543617053404,28.2,1.7394267406900517,17.597240697170626,15.2,8,1.0525784287052289,0.5390070921985816,17.597240697170626,100.0,1.6,0.2,0.9596306089612991,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,40.77792557736501,0.6,7.677044871690393,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mixed_20,0,0,465.2752450907412,48.46617136361888,13157.874297741568,1315.7874297741569,192.6,6.13375796178344,58359.63439308056,1858.5870825821833,31.4,2.4419539571074798,30.89715877400139,18.0,14,1.4958242792129732,0.5732484076433121,30.897158774001383,100.0,2.8000000000000003,0.35,1.473840922070167,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,43.75501901619543,0.6,3.9000650742534324,0.0,0.0,0.0,3.4222511758156315,0.2,7.890662302307903,0.0,0.0,0.0
4,mixed_20,0,0,595.6866597739088,70.91507854451295,381760.8126930402,38176.08126930402,289.4,8.268571428571429,56908.709274897104,1625.9631221399175,35.0,1.9899985680317327,48.80284055089941,22.0,25,1.7076765252291468,0.6285714285714286,48.80284055089941,100.0,5.000000000000001,0.625,3.1096550734607242,0.0,8,3.5365113658448877,0.4,8.423147274088112,81.65251815539222,1.0,7.717245492905918,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.233694885958187,0.4,8.736847820691764
5,mixed_20,0,0,968.4167200442882,112.606595353987,499098.71944640874,49909.87194464087,412.4,10.467005076142131,66944.35047084346,1699.0951896153163,39.4,1.4385912234566411,51.960950955919714,27.2,23,1.164315599364847,0.6903553299492385,51.960950955919714,100.0,4.800000000000001,0.6000000000000001,1.9638064233958366,0.0,8,20.0,0.2,0.0,80.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,13.779297564166768,0.2,7.257263988554193,1.9083100831909405,0.4,8.4531873986125,0.0,0.0,0.0
6,mixed_20,5,0,762.0854555757792,86.60061995179308,106801.69930758754,10680.169930758753,211.2,5.770491803278689,64433.85393476896,1760.4878124253814,36.6,1.514637586519857,35.188423901827406,14.6,20,1.0320806320982465,0.3989071038251366,35.188423901827406,100.0,4.0,0.5,1.0884242035099307,0.0,8,60.0,0.8,0.0,0.0,0.2,0.0,60.0,0.8,0.0,60.0,0.8,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507391214619247,0.4,8.707393628079446
7,mixed_20,5,5,540.5279797847888,62.852090672649865,1433763.41234893,143376.341234893,174.6,5.388888888888889,60732.99768807287,1874.4752372862,32.4,2.436465326852727,28.030122004083818,11.4,15,1.9032207247550912,0.35185185185185186,28.03012200408382,100.0,3.0,0.375,0.5919280334776279,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,26.759123958734676,0.6,1.9568959530341088,44.31268752343897,0.8,1.718693126755584,100.0,1.0,0.0,0.0,0.0,0.0,53.16916455049693,0.6,1.0598351880313308,0.0,0.0,0.0
8,mixed_20,5,5,504.7927259449604,58.696828598251216,1001677.0041797773,100167.70041797773,230.2,7.673333333333333,56302.792939859675,1876.7597646619893,30.0,2.3897651753327587,41.72417053337263,12.6,22,1.9240194341588364,0.42,41.72417053337263,100.0,4.4,0.55,2.4834335243506165,0.0,8,0.0,0.0,0.0,11.21376417614215,0.2,8.91761217992751,20.33073387690024,0.8,4.058453816423933,19.66639719711054,0.4,3.663774176255109,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,82.5824690168281,1.0,3.2276280221983815
9,mixed_20,5,5,560.8483572799365,62.31648414221517,1000560.8483572798,100056.08483572798,293.0,10.851851851851851,52350.57295723436,1938.9101095271988,27.0,3.2093059371464303,37.59205011347824,13.4,17,2.3898742494763847,0.4962962962962963,37.59205011347824,100.0,3.4,0.425,1.0634740405017509,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.736400907825896,0.4,8.507792324014007,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
