step,control_mode,phase,prev_phase,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength,Throughput,SpeedStd,HaltRatio,det_occ_mean,det_occ_max,det_veh_sum,det_veh_mean,det_speed_mean,det_speed_min,n_detectors,d0_occ,d0_veh,d0_speed,d1_occ,d1_veh,d1_speed,d2_occ,d2_veh,d2_speed,d3_occ,d3_veh,d3_speed,d4_occ,d4_veh,d4_speed,d5_occ,d5_veh,d5_speed
0,random,0,0,415.17379050819454,69.19563175136575,415.17379050819454,69.19563175136575,75.4,1.7453703703703705,79409.74814649762,1838.1886145022595,43.2,2.188867033368462,63.28332750054718,12.2,28,1.0681082337694794,0.2824074074074074,63.28332750054718,100.0,5.6,0.9333333333333332,1.981792005065912,0.0,6,28.861773783407614,0.6,4.015856758565899,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,26.364182871179196,1.0,3.9413747700516457,24.47400834869626,1.0,3.9335205017779264
1,random,3,0,653.9676853280114,108.99461422133523,653.9676853280114,108.99461422133523,117.8,2.7018348623853212,73404.51620892246,1683.5898213055611,43.6,2.164923100976583,75.55412104414306,17.4,25,1.4561494222463252,0.39908256880733944,75.55412104414306,100.0,5.0,0.8333333333333334,2.6506205615810203,0.0,6,54.59780361394451,0.8,4.429356196101115,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,26.60848629705015,0.4,5.957726892443126,72.11843635386373,0.8,5.516640280941881
2,random,2,3,491.3143160381942,81.88571933969904,491.3143160381942,81.88571933969904,61.8,1.4045454545454545,71377.93407311148,1622.2257743888974,44.0,1.4731752000258136,59.35023013722206,14.2,24,0.7770833506152653,0.32272727272727275,59.35023013722206,100.0,4.8,0.7999999999999999,1.8568761596853591,0.0,6,36.23351016821374,0.6,2.265637418315702,56.840599119072124,0.8,2.4934562120636135,60.0,0.8,0.0,100.0,1.0,0.0,63.0272715360465,1.0,6.382163327732841,40.0,0.6,0.0
3,random,3,2,526.1574659894802,87.6929109982467,526.1574659894802,87.6929109982467,52.0,1.1016949152542372,73098.41626926468,1548.6952599420483,47.2,1.1579864055631817,94.77252906456339,14.8,29,0.402999341756616,0.3135593220338983,94.77252906456339,100.0,5.8,0.9666666666666667,0.6544131755877692,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,73.25256319283596,0.8,2.2378987331140467,100.0,1.0,0.0,100.0,1.0,0.0,95.38261119454432,1.0,1.6885803204125687
4,random,1,3,534.9927349792985,89.16545582988307,534.9927349792985,89.16545582988307,63.0,1.2962962962962963,78220.34591263346,1609.4721381200302,48.6,1.296558067833599,52.68959584590169,13.4,21,0.6375442209035636,0.2757201646090535,52.689595845901685,100.0,4.2,0.7000000000000001,1.0610354555400472,0.0,6,20.0,0.4,0.0,34.13125084473165,0.6,2.3067713880105054,100.0,1.0,0.0,100.0,1.0,0.0,29.108890678961927,0.6,1.8181616062033377,32.89743355171652,0.6,2.241279739026441
5,random,3,1,810.4626408351087,135.07710680585146,810.4626408351087,135.07710680585146,107.8,2.0187265917602994,78174.89246579833,1463.9492971123282,53.4,0.8804048083767448,99.57265803190911,19.0,30,0.5211213241686827,0.35580524344569286,99.57265803190911,100.0,6.0,1.0,0.34187897365741776,0.0,6,97.43594819145471,1.0,2.0512738419445067,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0,100.0,1.0,0.0
6,random,2,3,877.1069761987886,146.18449603313144,877.1069761987886,146.18449603313144,150.4,2.795539033457249,83196.1722880028,1546.3972544238438,53.8,0.8652554223595081,55.31325495044788,17.0,21,0.4225360891794289,0.3159851301115242,55.31325495044788,100.0,4.2,0.7000000000000001,0.3659486822896736,0.0,6,31.87952970268725,0.6,2.1956920937380415,40.0,0.6,0.0,40.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,0.0,20.0,0.4,0.0
7,random,1,2,568.0933149479772,113.61866298959544,55423.44810337866,9237.24135056311,217.4,3.8409893992932864,86163.7192232314,1522.3271947567384,56.6,0.7830932558674998,93.11727744331165,24.8,29,0.5398097803813736,0.4381625441696113,93.11727744331165,100.0,5.8,0.9666666666666667,0.9631068306169247,0.0,6,100.0,1.0,0.0,98.13967011599857,1.0,2.6255514410841863,70.0191074877074,0.8,1.516423349962212,100.0,1.0,0.0,100.0,1.0,0.0,90.54488705616393,1.0,1.6366661926551491
8,random,1,1,1000.5860644654713,166.76434407757856,1000.5860644654713,166.76434407757856,225.2,3.937062937062937,87523.34608956563,1530.128428139259,57.2,0.6513620602665006,72.9398729913289,29.0,25,0.2663253736661765,0.506993006993007,72.9398729913289,100.0,5.0,0.8333333333333334,0.5954166452277749,0.0,6,100.0,1.0,0.0,100.0,1.0,0.0,26.2677772648334,0.6,2.056531160379526,11.371460683139958,0.4,1.5159687109871236,100.0,1.0,0.0,100.0,1.0,0.0
9,random,0,1,1332.5674760247232,222.09457933745387,1332.5674760247232,222.09457933745387,145.4,2.6057347670250897,89325.922167304,1600.8229779086737,55.8,0.7316869691969374,55.30847374171638,23.4,24,0.4756639199346648,0.41935483870967744,55.30847374171638,80.0,4.8,0.7999999999999999,1.1217909548044422,0.0,6,60.0,0.8,0.0,80.0,1.0,0.0,43.396502669067445,0.8,3.321248512780551,48.45433978123083,0.8,3.409497216046102,40.0,0.6,0.0,60.0,0.8,0.0
