step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,128.75243817129882,45.98301363260673,200128.75243817133,66709.58414605711,0.2,0.029411764705882353,14264.604405738839,2097.7359420204175,6.8,5.486250357409545,15.020960150240702,0.4
1,150.26296223295262,50.087654077650875,150.26296223295262,50.087654077650875,0.0,0.0,9695.360928231035,1615.893488038506,6.0,5.409211402485902,26.666666666666668,0.2
2,91.151442827269,30.383814275756333,91.151442827269,30.383814275756333,0.0,0.0,16513.689474413215,2359.098496344745,7.0,4.963859184964092,10.196072282975498,0.2
3,51.39976589596986,17.133255298656618,51.39976589596986,17.133255298656618,0.0,0.0,14253.266666473388,2741.0128204756516,5.2,7.72661042332086,10.79501845988593,0.0
4,48.88069557388313,18.800267528416587,631.1439136166343,210.3813045388781,0.2,0.06666666666666667,6054.725606993398,2018.2418689977994,3.0,6.4498403695499205,3.099868349294752,0.2
5,171.7634296080141,61.34408200286218,1318.6527774123495,439.5509258041165,0.4,0.16666666666666666,4540.780107363245,1891.9917114013522,2.4,8.120093610789526,4.483932123692114,0.2
6,55.1834706717386,19.708382382763787,200055.18347067173,66685.06115689057,0.0,0.0,1650.0400742715224,2062.550092839403,0.8,10.76056474209374,0.0,0.2
7,138.11236512928505,46.037455043095015,138.11236512928505,46.037455043095015,0.0,0.0,10502.633409345017,2500.6270022250037,4.2,4.832685674573548,0.0,0.4
8,63.0007427919944,21.000247597331466,63.0007427919944,21.000247597331466,0.0,0.0,13165.914173455061,2531.906571818281,5.2,6.216092979452771,0.5313969690261425,0.2
9,62.30295448534338,20.76765149511446,62.30295448534338,20.76765149511446,0.0,0.0,11455.86396040005,2603.6054455454655,4.4,6.154684318706516,1.0051863130559013,0.0
10,43.75876226331447,14.586254087771492,43.75876226331447,14.586254087771492,0.0,0.0,11100.505480541971,2775.126370135493,4.0,8.56387809999736,3.7694055745989394,0.0
11,50.59150636234652,16.863835454115506,50.59150636234652,16.863835454115506,0.4,0.11764705882352941,6726.966364863646,1978.519519077543,3.4,8.903134803614599,2.7216553965066246,0.4
12,90.956950191689,30.31898339722967,90.956950191689,30.31898339722967,4.0,0.8333333333333334,9416.224331229156,1961.7134023394074,4.8,7.475411968347113,3.5584955645693603,1.4
13,73.29908257484989,24.433027524949964,73.29908257484989,24.433027524949964,0.2,0.04,12222.849880568361,2444.5699761136725,5.0,7.96571014446439,1.6748923185929243,0.2
14,135.75912430860782,48.48540153878851,200135.75912430862,66711.91970810287,0.6,0.125,10721.100546111167,2233.56261377316,4.8,4.748796842813976,0.0,0.6
15,75.78180008477344,25.260600028257812,75.78180008477344,25.260600028257812,2.6,0.4482758620689655,12838.564200369878,2213.54555178791,5.8,5.966072833252893,2.8347690274841852,1.0
16,81.17826350240537,27.059421167468457,81.17826350240537,27.059421167468457,0.0,0.0,10847.511020125507,1870.2605207112942,5.8,6.459655649281502,5.118450933116303,0.0
17,92.9079949695772,30.969331656525735,92.9079949695772,30.969331656525735,0.0,0.0,11806.465803285546,2186.38255616399,5.4,5.205083387012977,21.960674731336287,0.0
18,131.80777342390527,43.935924474635094,131.80777342390527,43.935924474635094,1.8,0.34615384615384615,9453.27762772188,1817.9380053311309,5.2,5.037514574866262,1.4617914695535699,1.2
19,270.58316267030233,96.63684381082227,548.2055671414771,182.73518904715903,11.6,1.8125,11605.19813719111,1813.312208936111,6.4,3.321187057723501,27.063542032142703,2.8
20,158.7272561549192,52.90908538497306,158.7272561549192,52.90908538497306,7.6,1.3103448275862069,12861.476284573007,2217.4959111332773,5.8,4.402455141777856,29.737734045835964,1.2
21,58.56115717662178,19.520385725540596,58.56115717662178,19.520385725540596,0.0,0.0,11108.278059538881,2644.8281094140193,4.2,6.890088287113091,0.0,0.0
22,79.32954231852058,28.33197939947164,962.0201364776776,320.67337882589254,0.8,0.17391304347826086,8962.481788770889,1948.3656062545408,4.6,7.081707027456905,5.048817036237286,0.6
23,125.32870610245254,41.77623536748418,125.32870610245254,41.77623536748418,0.8,0.2,4537.158016979849,1134.2895042449622,4.0,7.090904851099534,3.9790501826126956,0.6
24,133.78139057457125,44.593796858190416,133.78139057457125,44.593796858190416,0.0,0.0,4285.002899982641,1785.4178749927669,2.4,6.54412909669708,0.0,0.0
25,39.86094121441906,13.286980404806352,39.86094121441906,13.286980404806352,0.0,0.0,3330.4301094682123,2775.3584245568436,1.2,11.042460987158075,0.0,0.0
26,253.43218706140334,97.47391810053975,400253.4321870614,133417.81072902048,0.0,0.0,6463.32775636192,2154.4425854539736,3.0,2.8225043063734967,0.11967030546486512,0.4
27,110.41104953502672,36.80368317834224,110.41104953502672,36.80368317834224,0.0,0.0,7721.028806969557,2270.890825579281,3.4,3.5159568150993437,0.0,0.2
28,67.44049241272474,22.480164137574913,67.44049241272474,22.480164137574913,0.2,0.043478260869565216,11600.709417370974,2521.893351602386,4.6,5.819454612014826,0.0,0.4
29,45.55598217329292,15.185327391097639,45.55598217329292,15.185327391097639,0.0,0.0,14270.698116649472,2642.721873453606,5.4,8.428420408849284,0.6256739633388028,0.0
30,89.57036564232601,37.32098568430251,2496.6820992935704,832.2273664311901,0.8,0.14814814814814814,10530.279012944146,1950.0516690637305,5.4,4.766169050177479,5.04522774977185,0.8
31,173.43773838955693,61.94204942484176,200173.43773838953,66724.47924612985,1.2,0.23076923076923078,11112.441192613158,2137.0079216563763,5.2,5.785034069376497,0.0,0.8
32,72.7156000450335,25.969857158940535,200072.71560004502,66690.90520001501,6.6,1.2692307692307692,8772.50752054968,1687.0206770287843,5.2,6.336804188890828,18.729392486220984,1.6
33,189.63948425952896,63.21316141984298,189.63948425952896,63.21316141984298,1.2,0.21428571428571427,10494.773846763666,1874.0667583506547,5.6,3.6921469170582344,20.0,0.8
34,133.09696267276905,44.36565422425635,133.09696267276905,44.36565422425635,0.2,0.03333333333333333,10909.289375980394,1818.2148959967321,6.0,5.039612288951914,23.825474041096868,0.2
35,110.62772528063984,36.875908426879946,110.62772528063984,36.875908426879946,8.2,1.4642857142857142,9786.954546183733,1747.6704546756666,5.6,6.698660455908699,33.333333333333336,2.6
36,85.95516654407763,28.651722181359208,85.95516654407763,28.651722181359208,23.0,3.484848484848485,13382.731839908278,2027.6866424103453,6.6,8.044588944957932,36.106433593751035,3.2
37,184.35897726261118,61.452992420870395,184.35897726261118,61.452992420870395,30.8,5.5,8669.322271289722,1548.0932627303077,5.6,8.744535579751505,36.18390523243496,3.2
38,70.27859703682468,23.426199012274893,70.27859703682468,23.426199012274893,1.0,0.2631578947368421,7948.695514997433,2091.7619776309034,3.8,10.041653958684972,13.333333333333334,0.2
39,122.7203593011673,43.828699750416895,200122.72035930117,66707.57345310038,0.0,0.0,8258.218465101829,2064.554616275457,4.0,6.517661165256441,12.44522057000116,0.4
40,168.1853692977489,60.066203320624616,200168.1853692978,66722.7284564326,0.0,0.0,7063.636449361485,1962.1212359337458,3.6,2.9982609307429846,0.0,0.2
41,70.8826803290165,23.627560109672164,70.8826803290165,23.627560109672164,0.0,0.0,7989.144499845084,2663.048166615028,3.0,5.752993389815092,0.0,0.0
42,45.904226028216456,15.301408676072151,45.904226028216456,15.301408676072151,0.0,0.0,7678.150494881827,2559.3834982939425,3.0,8.294694406425622,0.7543878911955441,0.0
43,66.720195701096,33.360097850548,30727.83225013509,10242.610750045029,1.4,0.4375,5334.75266274126,1667.1102071066437,3.2,5.130478883005151,5.401452169566028,1.0
44,337.8626378130361,168.93131890651804,184820.96006300388,61606.98668766796,5.4,1.5,5239.60806462236,1455.4466846173223,3.6,2.282448262090577,0.0,1.6
45,115.83717150067298,52.65325977303317,241707.948614128,80569.31620470934,2.0,0.6666666666666666,6139.271099694429,2046.423699898143,3.0,2.3852060572901523,0.0,0.8
