step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,74.42379262913606,37.21189631456803,74.42379262913606,37.21189631456803,6.8,0.576271186440678,23802.894142840592,2017.194418884796,11.8,4.540669410270792,31.981577261072545,3.0
1,83.69040515603132,41.84520257801566,83.69040515603132,41.84520257801566,26.0,2.03125,25945.85093283451,2027.019604127696,12.8,4.09900388388834,50.0,5.6
2,82.46554886618256,41.23277443309128,82.46554886618256,41.23277443309128,10.4,0.7878787878787878,24347.659906268982,1844.5196898688623,13.2,4.489057115753622,61.89734460514842,2.6
3,96.45053604912815,48.22526802456407,96.45053604912815,48.22526802456407,6.2,0.44285714285714284,27675.660399260792,1976.832885661485,14.0,4.242691918664913,50.0,2.8
4,105.40423314900556,52.70211657450278,105.40423314900556,52.70211657450278,5.6,0.4,26731.175493895098,1909.3696781353642,14.0,4.161768571698415,38.287444868168734,2.8
5,88.7065786804628,44.3532893402314,88.7065786804628,44.3532893402314,1.0,0.07042253521126761,27176.431966026554,1913.8332370441235,14.2,3.809670261070103,18.244479614288736,0.8
6,90.46937240653995,45.23468620326997,90.46937240653995,45.23468620326997,10.8,0.7012987012987013,26446.973510340216,1717.3359422298843,15.4,4.493244931613473,5.12691174640338,3.4
7,128.65483635127868,64.32741817563934,128.65483635127868,64.32741817563934,16.4,0.9761904761904762,29552.058726682233,1759.0511146834663,16.8,4.051347319989786,24.471042440832207,5.6
8,146.75691115329346,73.37845557664673,146.75691115329346,73.37845557664673,6.4,0.3950617283950617,29244.169058599968,1805.1956209012326,16.2,3.6087169336356673,55.06155385261309,4.0
9,160.1520333304311,80.07601666521555,160.1520333304311,80.07601666521555,3.8,0.23170731707317074,30049.08877414465,1832.2615106185763,16.4,4.14042724947307,14.882339634558832,2.6
10,137.07197079916196,68.53598539958098,137.07197079916196,68.53598539958098,4.6,0.25842696629213485,33900.08463195321,1904.4991366265847,17.8,4.170933766113761,18.731535391612226,2.8
11,111.98999709917629,55.994998549588146,111.98999709917629,55.994998549588146,4.0,0.24390243902439024,29913.444272405344,1823.99050441496,16.4,4.439025260471057,30.0,2.2
12,101.26810610708807,50.63405305354404,101.26810610708807,50.63405305354404,0.2,0.012195121951219513,30462.057846091928,1857.442551590971,16.4,3.6768556903984804,24.852129286537092,0.6
13,92.45428044728098,46.22714022364049,92.45428044728098,46.22714022364049,0.0,0.0,30371.534654777788,1922.2490287834044,15.8,4.3410124224325495,6.842293551489149,0.2
