step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,69.07235700562113,34.536178502810564,69.07235700562113,34.536178502810564,0.0,0.0,14255.854527394185,2227.4772699053415,6.4,4.627634855703466,7.496192503478767,0.2
1,44.972201900523146,22.486100950261573,44.972201900523146,22.486100950261573,0.0,0.0,13999.426380711782,2257.971996888997,6.2,6.654790688053566,5.5733184236648015,0.2
2,61.50258670218825,30.751293351094127,61.50258670218825,30.751293351094127,0.4,0.05714285714285714,14152.663147793752,2021.809021113393,7.0,5.520963125386418,4.9306035843729035,0.8
3,62.50934219093419,31.254671095467096,62.50934219093419,31.254671095467096,0.0,0.0,14881.428662242557,2125.9183803203655,7.0,4.957701131824328,10.255185211215974,0.2
4,62.12345114379989,31.061725571899945,62.12345114379989,31.061725571899945,0.6,0.0967741935483871,10980.774654189914,1771.0926861596638,6.2,4.752236461915337,6.053261850006493,0.6
5,73.81102418544467,36.90551209272233,73.81102418544467,36.90551209272233,7.2,0.8780487804878049,17071.773059528416,2081.923543844929,8.2,4.034542095443423,7.756570162412828,2.4
6,57.914309644170714,28.957154822085357,57.914309644170714,28.957154822085357,2.0,0.23255813953488372,17975.787918918384,2090.2078975486493,8.6,5.572849678686817,10.661732067650576,0.6
7,53.76709430771162,26.88354715385581,53.76709430771162,26.88354715385581,0.0,0.0,17481.04028075634,2131.8341805800414,8.2,6.055082679437387,28.692262737916394,0.2
8,40.15914058114336,20.07957029057168,40.15914058114336,20.07957029057168,0.0,0.0,16722.56059195555,2388.9372274222214,7.0,7.860213787215668,12.90438036297843,0.0
9,42.36036419968683,21.180182099843414,42.36036419968683,21.180182099843414,0.8,0.11428571428571428,12670.28775284489,1810.04110754927,7.0,7.959239095395804,14.118226460769847,0.8
10,327.52353769549217,181.9575209419401,753.1351688911233,376.56758444556164,13.2,1.5,15058.31749701323,1711.1724428424125,8.8,1.7538107321885499,2.959965896106098,4.0
11,182.80672727861014,91.40336363930507,182.80672727861014,91.40336363930507,37.2,3.72,17248.41172855656,1724.841172855656,10.0,1.6785268273122949,50.0,5.8
