step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,171.84836281609654,85.92418140804827,171.84836281609654,85.92418140804827,0.0,0.0,5596.8787292892575,2332.032803870524,2.4,3.899082547221333,0.0,0.2
1,61.552873867094924,30.776436933547462,61.552873867094924,30.776436933547462,0.0,0.0,7562.993612676619,2701.069147384507,2.8,5.259781544879079,0.9998692459272718,0.0
2,46.38436704397123,23.192183521985616,46.38436704397123,23.192183521985616,0.0,0.0,6198.085122066673,2582.5354675277804,2.4,6.286490566218271,0.0,0.0
3,33.27020058540589,16.635100292702944,33.27020058540589,16.635100292702944,0.0,0.0,8844.680124221022,2948.2267080736738,3.0,8.771304881297983,1.5097153181859824,0.0
4,30.367986011627387,15.183993005813694,30.367986011627387,15.183993005813694,0.0,0.0,7236.99572276308,2584.641329558243,2.8,9.732959028553747,3.681496908888562,0.0
5,78.95436387586066,43.86353548658926,200078.95436387585,100039.47718193792,0.0,0.0,5055.676002524184,2527.838001262092,2.0,7.490859186871289,4.775241489101916,0.2
6,89.25243141256311,44.626215706281556,89.25243141256311,44.626215706281556,0.0,0.0,6208.8583141283525,2587.02429755348,2.4,5.837769985756784,4.430696036237691,0.0
7,64.61814394484483,32.309071972422416,64.61814394484483,32.309071972422416,0.0,0.0,6419.428754079175,2292.653126456848,2.8,4.628664854555391,0.0,0.2
8,41.107990880287176,20.553995440143588,41.107990880287176,20.553995440143588,0.0,0.0,8021.7575676118095,2673.9191892039366,3.0,7.134570371676236,0.0,0.0
9,34.237769689356824,17.118884844678412,34.237769689356824,17.118884844678412,0.0,0.0,7752.679448052435,2981.799787712475,2.6,8.733844000920655,3.055957399876661,0.2
10,72.95583112835322,36.47791556417661,72.95583112835322,36.47791556417661,0.0,0.0,6829.329073444804,1897.0358537346676,3.6,5.562039606072659,6.535892948558626,0.2
11,85.32181756544264,42.66090878272132,85.32181756544264,42.66090878272132,0.0,0.0,5171.987271667943,2350.9033053036105,2.2,3.7341136237820116,0.0,0.0
12,43.66329958004561,21.831649790022805,43.66329958004561,21.831649790022805,0.0,0.0,5298.540796631513,2649.2703983157567,2.0,6.729473445191978,0.0,0.0
13,42.74201936324978,21.37100968162489,42.74201936324978,21.37100968162489,0.0,0.0,7661.9646423232025,2736.415943686858,2.8,7.577966263466516,5.093528718160201,0.2
14,67.65260614699608,42.282878841872545,16518.145090525486,8259.072545262743,0.6,0.2,5372.931124443467,1790.9770414811553,3.0,5.162146830838021,1.6136562776429741,0.4
15,43.536886193551176,21.768443096775588,43.536886193551176,21.768443096775588,0.0,0.0,3708.934404573748,2649.23886040982,1.4,8.342753763942046,0.0,0.0
16,37.27185626733079,18.635928133665395,37.27185626733079,18.635928133665395,0.0,0.0,5863.677847931662,2931.838923965831,2.0,7.937371173966677,0.0,0.0
17,26.679014546456365,13.339507273228183,26.679014546456365,13.339507273228183,0.0,0.0,6058.427646836385,3029.2138234181925,2.0,10.894711494998884,3.889934171513403,0.0
18,21.93064088011902,10.96532044005951,21.93064088011902,10.96532044005951,0.0,0.0,2255.0356929618783,3758.392821603131,0.6,13.366255241274711,4.467801493655088,0.0
19,89.75214979149855,49.86230543972142,200089.75214979151,100044.87607489576,0.0,0.0,4279.634005077039,2139.8170025385193,2.0,6.419901959911732,0.0,0.4
20,114.55546804984886,57.27773402492443,114.55546804984886,57.27773402492443,0.0,0.0,7416.113283351706,2472.0377611172353,3.0,4.171063114642031,0.0,0.0
21,49.40893607504999,24.704468037524997,49.40893607504999,24.704468037524997,0.0,0.0,7048.6760576852885,2711.02925295588,2.6,6.708261303489158,4.40359436378543,0.0
22,33.79982613369855,16.899913066849276,33.79982613369855,16.899913066849276,0.0,0.0,5722.197243785782,2861.098621892891,2.0,8.930791820485021,4.789309652846043,0.0
23,169.94142281136342,121.38673057954531,280042.9543068287,140021.47715341434,1.2,0.5454545454545454,4749.013169501411,2158.6423497733686,2.2,6.338551863066394,0.0,0.8
24,173.75578237859366,86.87789118929683,173.75578237859366,86.87789118929683,0.8,0.2857142857142857,5397.377205319912,1927.6347161856827,2.8,3.7028435549705008,3.779535652001016,0.4
25,72.49826550525026,36.24913275262513,72.49826550525026,36.24913275262513,0.0,0.0,5417.721970851862,1805.9073236172874,3.0,4.313373814002763,0.0,0.0
26,43.535278366481904,21.767639183240952,43.535278366481904,21.767639183240952,0.0,0.0,8256.483837306198,2752.1612791020657,3.0,6.900547726145014,0.0,0.0
