step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,63.2982543103858,31.6491271551929,63.2982543103858,31.6491271551929,0.0,0.0,4832.608226555365,2013.5867610647354,2.4,7.2809230766506845,3.714908833994315,0.2
1,114.28511675244192,63.4917315291344,200114.28511675243,100057.14255837622,0.0,0.0,6548.32097828573,2518.5849916483576,2.6,4.682649698118679,1.8873990812598151,0.2
2,71.44319375710973,35.72159687855486,71.44319375710973,35.72159687855486,0.0,0.0,5880.405878432143,2450.169116013393,2.4,4.444356024814769,0.0,0.0
3,45.22089456975075,22.610447284875374,45.22089456975075,22.610447284875374,0.0,0.0,10413.389567465676,2740.365675648862,3.8,6.674112399496761,3.461738429534904,0.0
4,38.7507902158069,19.37539510790345,38.7507902158069,19.37539510790345,0.6,0.14285714285714285,10578.982194770886,2518.8052844692584,4.2,7.731661650401145,0.0,0.6
5,62.007087678860515,31.003543839430257,62.007087678860515,31.003543839430257,0.0,0.0,7024.1491733658095,1672.4164698490024,4.2,5.724600490705157,9.875220666455675,0.0
6,91.754994244403,45.8774971222015,91.754994244403,45.8774971222015,0.0,0.0,6319.481162901145,1974.8378634066078,3.2,3.665505845220448,0.0,0.2
7,52.261751974550364,26.130875987275182,52.261751974550364,26.130875987275182,0.0,0.0,5430.1627437473135,2715.0813718736567,2.0,5.918151978095994,0.0,0.0
8,31.63053694282695,15.815268471413475,31.63053694282695,15.815268471413475,0.0,0.0,6362.655888947912,3181.327944473956,2.0,9.252579390499744,0.0,0.0
9,38.67539438598443,19.337697192992216,38.67539438598443,19.337697192992216,0.0,0.0,5410.562282031463,2254.400950846443,2.4,9.408614826186346,6.994141920196455,0.2
10,62.060525575681616,31.030262787840808,62.060525575681616,31.030262787840808,0.0,0.0,2303.8364100791064,2303.8364100791064,1.0,8.75120186790824,0.0,0.0
11,38.514726259707025,19.257363129853513,38.514726259707025,19.257363129853513,0.0,0.0,2510.5067547945123,2510.5067547945123,1.0,10.023239262197166,0.0,0.0
12,38.882010682849476,19.441005341424738,38.882010682849476,19.441005341424738,0.0,0.0,4803.4354791954065,3002.147174497129,1.6,8.705175634289159,0.0,0.0
13,42.49344442995816,21.24672221497908,42.49344442995816,21.24672221497908,0.0,0.0,5794.439714209954,2228.630659311521,2.6,7.326489215744241,0.0,0.2
14,71.57283199942239,35.786415999711195,71.57283199942239,35.786415999711195,0.2,0.05263157894736842,7649.928636908345,2013.1391149758801,3.8,5.307217471086732,9.024259096965181,0.4
15,89.49832708445608,44.74916354222804,89.49832708445608,44.74916354222804,4.0,0.9523809523809523,9634.203299803314,2293.8579285245983,4.2,3.552917773049758,0.0,1.0
16,55.76868411985431,27.884342059927157,55.76868411985431,27.884342059927157,9.0,2.25,10116.836091903891,2529.209022975973,4.0,5.623624043064194,0.0,1.0
17,45.76917171864629,22.884585859323145,45.76917171864629,22.884585859323145,14.0,3.3333333333333335,9586.201515221423,2282.4289321955766,4.2,7.143763821330724,6.247558034547467,1.2
18,238.21668264128954,148.88542665080595,1014.1367677815036,507.0683838907518,21.8,4.36,6403.046078651944,1280.6092157303888,5.0,1.5700868141774058,5.063400697918894,2.4
19,246.39052479144834,175.9932319938917,98096.77407380646,49048.38703690323,23.8,5.173913043478261,8153.432330039728,1772.4852891390715,4.6,0.9652589208550989,0.0,2.8
20,138.8237454476186,69.4118727238093,138.8237454476186,69.4118727238093,0.2,0.05555555555555555,7592.0983920249655,2108.916220006935,3.6,2.7136946911245774,0.0,0.4
21,63.85262166438362,31.92631083219181,63.85262166438362,31.92631083219181,0.2,0.06666666666666667,6972.491394523173,2324.163798174391,3.0,4.669426723281563,0.0,0.2
22,60.815296572951205,30.407648286475602,60.815296572951205,30.407648286475602,4.0,1.0,7877.1613249557395,1969.2903312389349,4.0,5.28876133963237,5.250335697224955,1.0
23,339.97826376133224,212.48641485083263,2297.0556440247215,1148.5278220123607,6.0,1.5789473684210527,8541.458671852588,2247.752282066471,3.8,4.438122557179783,1.6392721070954508,1.2
24,193.59373091926392,96.79686545963196,193.59373091926392,96.79686545963196,0.6,0.2,5496.8651819280285,1832.2883939760095,3.0,3.069992522464643,4.661464281717258,0.8
25,108.03822383898549,54.019111919492744,108.03822383898549,54.019111919492744,0.0,0.0,3204.2493934505355,2002.6558709065846,1.6,4.879421704525127,0.0,0.0
26,37.97930947297688,18.98965473648844,37.97930947297688,18.98965473648844,0.0,0.0,2589.7347960212383,2589.7347960212383,1.0,10.081005429048089,0.0,0.0
27,89.38784746206866,49.659915256704814,200089.38784746206,100044.69392373103,0.0,0.0,5719.969273803704,2599.986033547138,2.2,5.263880311516115,0.0,0.2
28,57.87441011180677,28.937205055903384,57.87441011180677,28.937205055903384,0.0,0.0,9051.810817014968,2262.952704253742,4.0,5.179427263161395,0.0,0.2
29,47.549004279365285,23.774502139682642,47.549004279365285,23.774502139682642,0.0,0.0,8130.7509088567185,2258.541919126866,3.6,6.451110224774808,4.300735114034353,0.0
30,39.44293518318524,19.72146759159262,39.44293518318524,19.72146759159262,0.0,0.0,8358.752824265295,2458.4567130192045,3.4,7.68548600381501,4.975029549666772,0.0
31,41.06841175414133,20.534205877070665,41.06841175414133,20.534205877070665,0.0,0.0,9145.31565201642,2406.6620136885313,3.8,7.692281823659627,0.0,0.2
32,33.884116111859335,16.942058055929667,33.884116111859335,16.942058055929667,0.0,0.0,10127.49755233487,2531.8743880837173,4.0,9.069699545203305,1.2222966691632564,0.0
33,375.21258030423553,208.45143350235307,200375.21258030424,100187.60629015212,2.0,0.5,9009.195325342364,2252.298831335591,4.0,4.055270900386415,8.56827801301165,1.0
34,78.93574953883731,39.46787476941866,78.93574953883731,39.46787476941866,0.0,0.0,5630.8799344948675,2559.490879315849,2.2,5.572295193392784,0.0,0.0
35,52.72814024338139,26.364070121690695,52.72814024338139,26.364070121690695,0.2,0.08333333333333333,5105.973674300466,2127.4890309585276,2.4,6.560912937308537,2.337742157811249,0.2
36,57.94068653471767,28.970343267358835,57.94068653471767,28.970343267358835,4.0,1.3333333333333333,6986.831498762421,2328.943832920807,3.0,6.250265098010095,0.0,1.0
37,45.247969647522275,22.623984823761138,45.247969647522275,22.623984823761138,4.8,1.411764705882353,8968.766429016365,2637.8724791224604,3.4,7.104533376524175,3.7489774059412184,0.8
38,61.74394848164566,30.87197424082283,61.74394848164566,30.87197424082283,0.0,0.0,5018.70233774473,1930.2701299018192,2.6,5.642310417483775,4.809510856339898,0.0
39,56.87601515341164,28.43800757670582,56.87601515341164,28.43800757670582,0.0,0.0,7209.907929495683,2403.3026431652274,3.0,5.200653446736375,0.0,0.2
40,36.988037821872794,18.494018910936397,36.988037821872794,18.494018910936397,0.0,0.0,8498.33983253902,3035.121368763936,2.8,7.943570500968472,4.389354786848116,0.0
41,32.94308113133552,16.47154056566776,32.94308113133552,16.47154056566776,0.0,0.0,7271.8932754345315,3029.9555314310546,2.4,9.092158934460024,0.0,0.0
42,246.36182687184964,123.18091343592482,246.36182687184964,123.18091343592482,0.0,0.0,6943.998754819748,1928.8885430054854,3.6,6.417873138901268,5.811330764092304,0.0
43,233.99935220022098,129.99964011123387,4493.512543692898,2246.756271846449,5.0,1.0,10610.174848654102,2122.0349697308206,5.0,3.1156329158052563,0.0,2.0
44,77.95729574595195,38.978647872975976,77.95729574595195,38.978647872975976,0.0,0.0,6608.9498306425085,1652.2374576606271,4.0,4.57591614785047,10.861466461519171,0.2
45,58.2361971208973,29.11809856044865,58.2361971208973,29.11809856044865,0.0,0.0,5880.883542812818,2261.8782856972375,2.6,5.314620930295617,0.0,0.0
46,45.490259228470336,22.745129614235168,45.490259228470336,22.745129614235168,0.0,0.0,7411.105370060494,2646.8233464501764,2.8,6.692343563227917,0.0,0.2
47,40.525326297739234,20.262663148869617,40.525326297739234,20.262663148869617,0.0,0.0,10635.630955569937,2658.9077388924843,4.0,7.275374342281192,8.732053803841495,0.0
48,49.64806924751422,24.82403462375711,49.64806924751422,24.82403462375711,0.0,0.0,6076.323044884629,2761.965020402104,2.2,6.9118732826597995,0.0,0.0
49,32.33788756351717,16.168943781758585,32.33788756351717,16.168943781758585,0.0,0.0,5959.743923350673,2979.8719616753365,2.0,9.80670979502456,0.13798763054751362,0.0
50,27.976899815231214,13.988449907615607,27.976899815231214,13.988449907615607,0.0,0.0,6344.237598153661,2643.4323325640253,2.4,10.863726373227939,0.0,0.2
51,81.71529013598807,40.857645067994035,81.71529013598807,40.857645067994035,0.0,0.0,5701.750982562211,2036.3396366293612,2.8,6.089362012512206,6.280968605370276,0.2
52,88.12489597457262,44.06244798728631,88.12489597457262,44.06244798728631,0.0,0.0,6980.60910299157,2493.074679639846,2.8,4.245683348213173,0.0,0.0
53,45.77766882900083,22.888834414500415,45.77766882900083,22.888834414500415,0.0,0.0,10715.511517217014,2819.871451899214,3.8,6.847404277330075,4.557725115046765,0.0
54,42.18537819300552,21.09268909650276,42.18537819300552,21.09268909650276,0.2,0.05,7837.286852296542,1959.3217130741355,4.0,7.478175650291613,2.1590915974286418,0.2
55,52.168820129166555,26.084410064583277,52.168820129166555,26.084410064583277,0.0,0.0,7933.103109873895,2087.6587131247093,3.8,6.211132374640929,1.3561965248527486,0.2
