step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,86.79540968753649,43.397704843768246,86.79540968753649,43.397704843768246,18.4,1.7692307692307692,21992.161944439576,2114.630956196113,10.4,4.016812376189373,51.71946590337683,2.4
1,95.9520818016367,47.97604090081835,95.9520818016367,47.97604090081835,0.0,0.0,18199.424718580813,1819.9424718580815,10.0,3.9454813052004383,7.620724254132796,0.4
2,99.41164537833973,49.705822689169864,99.41164537833973,49.705822689169864,6.4,0.6153846153846154,21188.220483964124,2037.3288926888579,10.4,4.096622183705264,51.80227842625002,3.0
3,145.0726259363734,72.5363129681867,145.0726259363734,72.5363129681867,25.6,2.4615384615384617,18845.43452292941,1812.0610118201355,10.4,3.1838433286910854,50.0,4.6
4,119.80808540175687,59.904042700878435,119.80808540175687,59.904042700878435,24.4,2.033333333333333,24227.47461770362,2018.9562181419683,12.0,3.410580110013105,54.579652329897065,3.6
5,89.09738187781464,44.54869093890732,89.09738187781464,44.54869093890732,6.2,0.4696969696969697,25255.351505127997,1913.2842049339392,13.2,3.450064365587989,1.4899904666511077,2.2
6,121.77313986701093,60.88656993350546,121.77313986701093,60.88656993350546,29.6,2.0,25610.47165271375,1730.43727383201,14.8,2.525664169813652,3.113646924871034,7.4
7,168.7621985204916,84.3810992602458,168.7621985204916,84.3810992602458,74.2,4.580246913580247,27811.63061246703,1716.7673217572242,16.2,1.8455957464164858,0.0,10.0
8,234.16428039313445,117.08214019656722,234.16428039313445,117.08214019656722,108.8,6.476190476190476,27142.505019713088,1615.6252987924458,16.8,1.4035088949570835,0.0,11.2
9,192.69655593127473,96.34827796563737,192.69655593127473,96.34827796563737,35.2,2.0952380952380953,30719.473083799698,1828.5400645118868,16.8,1.719710686611234,78.6869512822696,4.8
10,181.65990160215273,90.82995080107636,181.65990160215273,90.82995080107636,7.8,0.43333333333333335,29627.82311791333,1645.9901732174071,18.0,2.1359822095671173,63.774411922479715,3.4
11,170.7220014886992,85.3610007443496,170.7220014886992,85.3610007443496,3.4,0.18888888888888888,29280.3250842395,1626.6847269021944,18.0,1.875000331497861,33.12366679015469,2.4
12,158.7561236858738,79.3780618429369,158.7561236858738,79.3780618429369,0.8,0.041237113402061855,33015.418124348835,1701.8256765128265,19.4,1.8610781225047988,85.41111624170725,1.0
13,153.55143725838155,76.77571862919078,153.55143725838155,76.77571862919078,0.4,0.02127659574468085,31006.629541804967,1649.2888054151579,18.8,1.933105088796054,31.980101828238787,0.6
14,173.49321435335042,86.74660717667521,173.49321435335042,86.74660717667521,5.8,0.29591836734693877,30480.495982624318,1555.1273460522611,19.6,1.7536561174558873,80.0,2.6
15,190.33998379919908,95.16999189959954,190.33998379919908,95.16999189959954,27.4,1.3979591836734695,34562.08347790111,1763.3716060153629,19.6,1.9159790742451914,66.67593148040964,5.8
16,323.56909947971394,161.78454973985697,323.56909947971394,161.78454973985697,53.2,2.607843137254902,33670.791716041815,1650.5290056883243,20.4,1.6786461178369052,58.358943776636636,9.0
17,165.52230861243385,82.76115430621692,165.52230861243385,82.76115430621692,42.2,2.11,34838.15373993004,1741.9076869965022,20.0,1.8836956248455454,20.786418812403724,7.0
18,170.64525366363728,85.32262683181864,170.64525366363728,85.32262683181864,12.0,0.594059405940594,32988.67657810507,1633.1028008962908,20.2,1.7488401151250703,89.41330951350778,4.0
19,225.03999980424933,112.51999990212467,225.03999980424933,112.51999990212467,26.4,1.2815533980582525,35457.57365347038,1721.2414394888535,20.6,1.5757206479718209,67.69801849323386,6.2
20,475.6324011977246,237.8162005988623,475.6324011977246,237.8162005988623,64.6,3.198019801980198,36499.13683140756,1806.887961950869,20.2,1.793526734200703,53.91329156264902,9.4
21,275.05340690648245,137.52670345324123,275.05340690648245,137.52670345324123,114.0,5.7,36424.397064977915,1821.2198532488956,20.0,2.399446693113796,62.73536824771526,10.4
22,197.4713521219378,98.7356760609689,197.4713521219378,98.7356760609689,164.0,8.2,39035.86961925401,1951.7934809627002,20.0,3.233686710086012,56.769061552901405,10.2
23,211.35715279504188,105.67857639752094,211.35715279504188,105.67857639752094,217.0,11.923076923076923,34674.78831783823,1905.2081493317708,18.2,3.388817523485904,62.183670145337544,11.2
24,258.8675769372518,129.4337884686259,258.8675769372518,129.4337884686259,272.2,14.956043956043956,33058.47407035093,1816.3996741951062,18.2,3.1848124825268256,51.55290310844492,11.6
25,369.498470595331,184.7492352976655,369.498470595331,184.7492352976655,257.6,14.153846153846153,31107.791161062698,1709.2192945638844,18.2,2.9818905354126026,55.092778037834194,10.6
26,262.8556614627188,131.4278307313594,262.8556614627188,131.4278307313594,160.6,8.728260869565217,31755.32245010637,1725.832741853607,18.4,2.8129053548535454,7.451556221796238,7.8
27,218.2545908056149,109.12729540280745,218.2545908056149,109.12729540280745,49.2,2.6451612903225805,27534.57445908561,1480.353465542237,18.6,3.3082807843485647,60.39528681838107,3.8
28,255.03002875699138,127.51501437849569,255.03002875699138,127.51501437849569,16.8,0.9230769230769231,30038.622469618957,1650.4737620669757,18.2,2.7671073963032233,50.0,4.8
29,258.0201644495636,129.0100822247818,258.0201644495636,129.0100822247818,50.8,2.6458333333333335,33373.28728119559,1738.1920458956038,19.2,3.211136580458817,55.00884550416032,8.6
30,440.2877905355375,220.14389526776876,440.2877905355375,220.14389526776876,101.8,5.141414141414141,35560.36061976273,1795.977809078926,19.8,3.212660082096078,59.88767562857163,11.8
31,285.0456496721221,142.52282483606106,285.0456496721221,142.52282483606106,107.4,5.536082474226804,34914.69452407163,1799.7265218593625,19.4,2.850428343798523,44.43736207489451,11.0
32,251.4554678065685,125.72773390328425,251.4554678065685,125.72773390328425,91.0,4.595959595959596,35645.40250632847,1800.2728538549734,19.8,3.148409989126944,29.53027321304546,9.2
33,270.3415763961458,135.1707881980729,270.3415763961458,135.1707881980729,59.4,2.911764705882353,35514.92920573352,1740.9279022418393,20.4,3.2903686495209845,54.801471204767154,8.0
34,258.28010440737967,129.14005220368983,258.28010440737967,129.14005220368983,47.8,2.212962962962963,37879.81310506624,1753.6950511604741,21.6,3.508522291904389,50.83145388325079,8.0
35,344.9130168406591,172.45650842032956,344.9130168406591,172.45650842032956,66.2,3.1826923076923075,35278.208787597876,1696.0677301729747,20.8,2.96556290056199,54.88144588591581,9.4
