step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,61.37905536279136,30.68952768139568,61.37905536279136,30.68952768139568,0.0,0.0,9257.969320813721,2436.307716003611,3.8,6.224186758487486,0.0,0.0
1,40.460405394775265,20.230202697387632,40.460405394775265,20.230202697387632,0.0,0.0,11505.232865489535,2876.308216372384,4.0,9.109989053650214,0.0,0.0
2,34.776663025988526,17.388331512994263,34.776663025988526,17.388331512994263,0.0,0.0,12215.113090389006,2544.815227164376,4.8,10.403676719876277,9.451937810329696,0.0
3,35.12517601248693,17.562588006243466,35.12517601248693,17.562588006243466,0.0,0.0,5576.206800767224,1991.5024288454372,2.8,10.40928651846881,10.304117833785398,0.0
4,31.737704149261667,17.632057860700925,200031.73770414927,100015.86885207464,0.0,0.0,4514.733322147689,2508.185178970938,1.8,9.360771888079121,4.237795845379111,0.4
5,234.88451090485506,117.44225545242753,234.88451090485506,117.44225545242753,0.0,0.0,5406.475396192267,2079.4136139201028,2.6,2.349606796636132,0.0,0.0
6,78.97990856799223,39.48995428399611,78.97990856799223,39.48995428399611,0.0,0.0,7112.01883231278,2370.6729441042603,3.0,5.014013453335502,0.0,0.0
7,46.68556753129253,23.342783765646264,46.68556753129253,23.342783765646264,0.0,0.0,10556.11346977042,2777.924597308005,3.8,8.425076137903714,0.0,0.0
8,33.57586400535185,16.787932002675927,33.57586400535185,16.787932002675927,0.0,0.0,9481.172168074861,2962.866302523394,3.2,11.166472170545305,10.6303251330732,0.0
9,61.199191504050894,33.99955083558383,200061.19919150404,100030.59959575202,0.0,0.0,4824.245081273115,3015.153175795697,1.6,10.987293569676224,0.0,0.2
10,121.13096371994479,60.565481859972394,121.13096371994479,60.565481859972394,0.0,0.0,4710.720402944358,1570.240134314786,3.0,3.825873742198658,3.4217183499887938,0.2
11,130.84259595321336,65.42129797660668,130.84259595321336,65.42129797660668,0.6,0.23076923076923078,5725.222399458229,2202.0086151762416,2.6,4.32832451400977,0.0,0.4
12,53.1894709972364,26.5947354986182,53.1894709972364,26.5947354986182,0.0,0.0,5827.641521118268,2913.820760559134,2.0,7.741127861700951,0.0,0.0
13,50.12320216838636,25.06160108419318,50.12320216838636,25.06160108419318,0.0,0.0,6655.5586451325535,2218.519548377518,3.0,7.631885506126603,2.322216876802088,0.0
14,61.0143165452284,30.5071582726142,61.0143165452284,30.5071582726142,1.2,0.3,9958.439914811253,2489.6099787028134,4.0,7.372458541342742,0.0,1.0
15,54.7503730420152,27.3751865210076,54.7503730420152,27.3751865210076,0.0,0.0,10453.77337454196,2177.8694530295747,4.8,6.66266230534468,5.943432126165646,0.0
16,89.06643547365879,44.53321773682939,89.06643547365879,44.53321773682939,1.2,0.3,8725.725020585462,2181.4312551463654,4.0,5.1771680765969865,0.0,0.6
17,48.180387703100244,24.090193851550122,48.180387703100244,24.090193851550122,0.0,0.0,9995.14235104559,3123.481984701747,3.2,8.823140640673227,3.571560477695357,0.0
18,54.611730849554235,34.13233178097139,400054.61173084954,200027.30586542477,1.8,0.6,5255.237232324699,1751.745744108233,3.0,7.008523350794427,4.306618911103612,1.0
19,253.83440593457857,141.0191144080992,200253.83440593458,100126.91720296729,11.0,2.75,8002.442035042972,2000.610508760743,4.0,7.102403336683101,0.0,2.2
20,87.12924002395673,43.56462001197836,87.12924002395673,43.56462001197836,1.6,0.5333333333333333,5148.437819132099,1716.1459397106998,3.0,6.536678717310106,3.99059451046611,0.2
21,94.44149659965117,52.46749811091732,200094.44149659964,100047.22074829982,0.0,0.0,3964.537337957308,2477.8358362233175,1.6,7.6255046856896955,0.0,0.2
