step,TotalTravelTime,AvgTravelTime,TotalTravelTime_Raw,AvgTravelTime_Raw,TotalWaitingTime,AvgWaitingTime,TotalCO2,AvgCO2,VehCount,AvgSpeed,AvgOccupancy,QueueLength
0,109.40119916964798,60.77844398313776,200109.40119916963,100054.70059958482,0.0,0.0,6892.780513556341,2651.0694282909003,2.6,6.827567407830618,1.605117056960239,0.2
1,77.98667919265328,38.99333959632664,77.98667919265328,38.99333959632664,0.6,0.1875,6767.45208228938,2114.828775715431,3.2,4.968470363109077,4.613991882800548,0.6
2,138.96765092215233,69.48382546107617,138.96765092215233,69.48382546107617,5.6,1.4,6884.195100441248,1721.048775110312,4.0,3.725051744604188,0.0,1.4
3,94.67403138580796,47.33701569290398,94.67403138580796,47.33701569290398,15.0,3.75,8085.415959522152,2021.353989880538,4.0,5.183252771420833,0.0,2.0
4,55.514752489903756,27.757376244951878,55.514752489903756,27.757376244951878,25.0,5.208333333333333,11402.903790103428,2375.6049562715475,4.8,7.249296223509593,0.0,2.0
5,378.81250459933733,189.40625229966867,378.81250459933733,189.40625229966867,35.6,7.12,7484.366180370865,1496.8732360741728,5.0,4.094406470904192,10.882652740037742,2.4
6,99.6220562670522,49.8110281335261,99.6220562670522,49.8110281335261,5.0,1.4705882352941178,6452.467936701482,1897.7846872651419,3.4,7.019800969776938,5.3516735784063485,0.6
7,68.3573521302523,34.17867606512615,68.3573521302523,34.17867606512615,0.0,0.0,5485.4093251815075,1959.0747589933956,2.8,8.057688708648074,20.0,0.2
8,156.4099159114183,86.89439772856572,200156.4099159114,100078.2049579557,0.0,0.0,6587.1815065503515,2058.494220796985,3.2,3.7309056590980427,0.0,0.2
9,71.25355284019982,35.62677642009991,71.25355284019982,35.62677642009991,0.0,0.0,10289.927375937488,2572.481843984372,4.0,4.836794467052957,0.0,0.0
10,41.26536206086066,20.63268103043033,41.26536206086066,20.63268103043033,0.0,0.0,10055.827948159733,2513.956987039933,4.0,7.46938453181856,3.303281559329605,0.0
11,50.93044846855508,25.46522423427754,50.93044846855508,25.46522423427754,4.2,0.84,9790.427628712418,1958.0855257424835,5.0,6.647778273135115,7.696998531791621,1.6
12,48.85126654349727,24.425633271748634,48.85126654349727,24.425633271748634,1.4,0.3333333333333333,9809.98673534818,2335.711127463853,4.2,7.91396905838217,3.8632064177218695,0.6
13,55.14208165769795,27.571040828848975,55.14208165769795,27.571040828848975,0.0,0.0,4099.00420472587,1366.3347349086232,3.0,8.192936930084803,6.038426716168033,0.2
14,44.54844888588106,22.27422444294053,44.54844888588106,22.27422444294053,0.0,0.0,3664.3099586900767,2290.193724181298,1.6,8.723599996991691,0.0,0.0
15,72.92646421211785,40.51470234006547,200072.92646421213,100036.46323210606,0.0,0.0,5420.26432056106,2258.4434669004418,2.4,7.384247499918146,0.0,0.2
16,89.21414748409771,44.607073742048854,89.21414748409771,44.607073742048854,0.0,0.0,10441.535754724337,2610.383938681084,4.0,5.086340108266684,3.799229361150367,0.0
