Step,Action
1925.0,6
1930.0,3
1935.0,6
1940.0,6
1945.0,4
1950.0,6
1955.0,4
1960.0,1
1965.0,4
1970.0,1
1975.0,1
1980.0,1
1985.0,5
1990.0,1
1995.0,5
2000.0,6
2005.0,5
2010.0,6
2015.0,6
2020.0,1
2025.0,6
2030.0,1
2035.0,5
2040.0,1
2045.0,5
2050.0,1
2055.0,5
2060.0,1
2065.0,2
2070.0,1
2075.0,2
2080.0,1
2085.0,2
2090.0,1
2095.0,1
2100.0,2
2105.0,1
2110.0,2
2115.0,0
2120.0,2
2125.0,0
2130.0,3
2135.0,0
2140.0,3
2145.0,0
2150.0,3
2155.0,0
2160.0,1
2165.0,0
2170.0,1
2175.0,5
2180.0,1
2185.0,5
2190.0,5
2195.0,2
2200.0,5
2205.0,2
2210.0,3
2215.0,2
2220.0,3
2225.0,4
2230.0,3
2235.0,4
2240.0,4
2245.0,2
2250.0,4
2255.0,2
2260.0,6
2265.0,2
2270.0,6
2275.0,5
2280.0,6
2285.0,5
2290.0,6
2295.0,5
2300.0,6
2305.0,6
2310.0,3
2315.0,6
2320.0,3
2325.0,0
2330.0,3
2335.0,0
2340.0,3
2345.0,0
2350.0,3
2355.0,3
2360.0,1
2365.0,3
2370.0,1
2375.0,5
2380.0,1
2385.0,5
2390.0,3
2395.0,5
2400.0,3
2405.0,0
2410.0,3
2415.0,0
2420.0,5
2425.0,0
2430.0,5
2435.0,2
2440.0,5
2445.0,2
2450.0,6
2455.0,2
2460.0,6
2465.0,2
2470.0,6
2475.0,2
2480.0,4
2485.0,2
2490.0,4
2495.0,0
2500.0,4
2505.0,0
2510.0,1
2515.0,0
2520.0,1
2525.0,4
2530.0,1
2535.0,4
2540.0,4
2545.0,4
2550.0,1
2555.0,4
2560.0,1
2565.0,5
2570.0,1
2575.0,5
2580.0,0
2585.0,5
2590.0,0
2595.0,6
2600.0,0
2605.0,6
2610.0,3
2615.0,6
2620.0,3
2625.0,5
2630.0,3
2635.0,5
2640.0,5
2645.0,0
2650.0,5
2655.0,0
2660.0,4
2665.0,0
2670.0,4
2675.0,6
2680.0,4
2685.0,6
2690.0,2
2695.0,6
2700.0,2
2705.0,4
2710.0,2
2715.0,4
2720.0,1
2725.0,4
2730.0,1
2735.0,1
2740.0,2
2745.0,1
2750.0,2
2755.0,2
2760.0,1
2765.0,2
2770.0,1
2775.0,5
2780.0,1
2785.0,5
2790.0,0
2795.0,5
2800.0,0
2805.0,0
2810.0,0
2815.0,5
2820.0,0
2825.0,5
2830.0,2
2835.0,5
2840.0,2
2845.0,4
2850.0,2
2855.0,4
2860.0,0
2865.0,4
2870.0,0
2875.0,2
2880.0,0
2885.0,2
2890.0,6
2895.0,2
2900.0,6
2905.0,1
2910.0,6
2915.0,1
2920.0,3
2925.0,1
2930.0,3
2935.0,1
2940.0,3
2945.0,1
2950.0,4
2955.0,1
2960.0,4
2965.0,5
2970.0,4
2975.0,5
2980.0,4
2985.0,5
2990.0,4
2995.0,3
3000.0,4
3005.0,3
3010.0,0
3015.0,3
3020.0,0
3025.0,1
3030.0,0
3035.0,1
3040.0,2
3045.0,1
3050.0,2
3055.0,2
3060.0,3
3065.0,2
3070.0,3
3075.0,1
3080.0,3
3085.0,1
3090.0,1
3095.0,0
3100.0,1
3105.0,0
3110.0,1
3115.0,0
3120.0,1
3125.0,0
3130.0,1
3135.0,0
3140.0,0
3145.0,5
3150.0,0
3155.0,5
3160.0,2
3165.0,5
3170.0,2
3175.0,4
3180.0,2
3185.0,4
3190.0,1
3195.0,4
3200.0,1
3205.0,3
3210.0,1
3215.0,3
3220.0,3
3225.0,3
3230.0,2
3235.0,3
3240.0,2
3245.0,0
3250.0,2
3255.0,0
3260.0,2
3265.0,0
3270.0,2
3275.0,2
3280.0,5
3285.0,2
3290.0,5
3295.0,5
3300.0,0
3305.0,5
3310.0,0
3315.0,1
3320.0,0
3325.0,1
3330.0,1
3335.0,6
3340.0,1
3345.0,6
3350.0,5
3355.0,6
3360.0,5
3365.0,5
3370.0,2
3375.0,5
3380.0,2
3385.0,2
3390.0,3
3395.0,2
3400.0,3
3405.0,5
3410.0,3
3415.0,5
3420.0,3
3425.0,5
3430.0,3
3435.0,1
3440.0,3
3445.0,1
3450.0,4
3455.0,1
3460.0,4
3465.0,5
3470.0,4
3475.0,5
3480.0,5
3485.0,4
3490.0,5
3495.0,4
3500.0,4
3505.0,1
3510.0,4
3515.0,1
3520.0,0
3525.0,1
3530.0,0
3535.0,6
3540.0,0
3545.0,6
3550.0,0
3555.0,6
3560.0,0
3565.0,0
3570.0,0
3575.0,6
3580.0,0
3585.0,6
3590.0,3
3595.0,6
