Step,Action
1250.0,7
1255.0,6
1260.0,7
1265.0,6
1270.0,3
1275.0,3
1280.0,10
1285.0,3
1290.0,10
1295.0,7
1300.0,10
1305.0,7
1310.0,16
1315.0,7
1320.0,16
1325.0,13
1330.0,16
1335.0,13
1340.0,4
1345.0,13
1350.0,4
1355.0,12
1360.0,4
1365.0,12
1370.0,3
1375.0,12
1380.0,3
1385.0,8
1390.0,3
1395.0,8
1400.0,15
1405.0,8
1410.0,15
1415.0,1
1420.0,15
1425.0,1
1430.0,10
1435.0,1
1440.0,10
1445.0,6
1450.0,10
1455.0,6
1460.0,9
1465.0,6
1470.0,9
1475.0,5
1480.0,9
1485.0,5
1490.0,2
1495.0,5
1500.0,2
1505.0,14
1510.0,2
1515.0,14
1520.0,8
1525.0,14
1530.0,8
1535.0,6
1540.0,8
1545.0,6
1550.0,3
1555.0,3
1560.0,2
1565.0,3
1570.0,2
1575.0,5
1580.0,2
1585.0,5
1590.0,5
1595.0,15
1600.0,5
1605.0,15
1610.0,8
1615.0,15
1620.0,8
1625.0,3
1630.0,8
1635.0,3
1640.0,16
1645.0,3
1650.0,16
1655.0,9
1660.0,16
1665.0,9
1670.0,7
1675.0,9
1680.0,7
1685.0,16
1690.0,7
1695.0,16
1700.0,7
1705.0,16
1710.0,7
1715.0,16
1720.0,7
1725.0,16
1730.0,9
1735.0,16
1740.0,9
1745.0,13
1750.0,9
1755.0,13
1760.0,12
1765.0,13
1770.0,12
1775.0,12
1780.0,15
1785.0,12
1790.0,15
1795.0,5
1800.0,15
1805.0,5
1810.0,2
1815.0,5
1820.0,2
1825.0,10
1830.0,2
1835.0,10
1840.0,15
1845.0,10
1850.0,15
1855.0,7
1860.0,15
1865.0,7
1870.0,2
1875.0,2
1880.0,8
1885.0,2
1890.0,8
1895.0,11
1900.0,11
1905.0,7
1910.0,11
1915.0,7
1920.0,10
1925.0,7
1930.0,10
1935.0,4
1940.0,10
1945.0,4
1950.0,0
1955.0,4
1960.0,0
1965.0,10
1970.0,0
1975.0,10
1980.0,4
1985.0,10
1990.0,4
1995.0,13
2000.0,4
2005.0,13
2010.0,13
2015.0,7
2020.0,13
2025.0,7
2030.0,8
2035.0,7
2040.0,8
2045.0,12
2050.0,12
2055.0,12
2060.0,13
2065.0,12
2070.0,13
2075.0,9
2080.0,13
2085.0,9
2090.0,4
2095.0,9
2100.0,4
2105.0,11
2110.0,11
2115.0,13
2120.0,11
2125.0,13
2130.0,2
2135.0,13
2140.0,2
2145.0,9
2150.0,2
2155.0,9
2160.0,11
2165.0,9
2170.0,11
2175.0,13
2180.0,11
2185.0,13
2190.0,5
2195.0,13
2200.0,5
2205.0,2
2210.0,5
2215.0,2
2220.0,10
2225.0,2
2230.0,10
2235.0,16
2240.0,10
2245.0,16
2250.0,14
2255.0,16
2260.0,14
2265.0,5
2270.0,14
2275.0,5
2280.0,12
2285.0,5
2290.0,12
2295.0,8
2300.0,12
2305.0,8
2310.0,7
2315.0,7
2320.0,4
2325.0,7
2330.0,4
2335.0,4
2340.0,0
2345.0,4
2350.0,0
2355.0,11
2360.0,0
2365.0,11
2370.0,5
2375.0,11
2380.0,5
2385.0,12
2390.0,5
2395.0,12
2400.0,14
2405.0,12
2410.0,14
2415.0,8
2420.0,14
2425.0,8
2430.0,11
2435.0,11
2440.0,14
2445.0,11
2450.0,14
2455.0,10
2460.0,14
2465.0,10
2470.0,1
2475.0,1
2480.0,0
2485.0,1
2490.0,0
2495.0,4
2500.0,0
2505.0,4
2510.0,12
2515.0,4
2520.0,12
2525.0,16
2530.0,12
2535.0,16
2540.0,0
2545.0,16
2550.0,0
2555.0,15
2560.0,0
2565.0,15
2570.0,6
2575.0,15
2580.0,6
2585.0,5
2590.0,6
2595.0,5
2600.0,4
2605.0,4
2610.0,12
2615.0,4
2620.0,12
2625.0,16
2630.0,12
2635.0,16
2640.0,4
2645.0,16
2650.0,4
2655.0,5
2660.0,4
2665.0,5
2670.0,16
2675.0,5
2680.0,16
2685.0,8
2690.0,16
2695.0,8
2700.0,1
2705.0,1
2710.0,14
2715.0,1
2720.0,14
2725.0,15
2730.0,14
2735.0,15
2740.0,3
2745.0,15
2750.0,3
2755.0,12
2760.0,3
2765.0,12
2770.0,13
2775.0,12
2780.0,13
2785.0,2
2790.0,13
2795.0,2
2800.0,9
2805.0,2
2810.0,9
2815.0,14
2820.0,9
2825.0,14
2830.0,11
2835.0,14
2840.0,11
2845.0,0
2850.0,11
2855.0,0
2860.0,3
2865.0,0
2870.0,3
2875.0,6
2880.0,3
2885.0,6
2890.0,3
2895.0,3
2900.0,14
2905.0,3
2910.0,14
2915.0,11
2920.0,14
2925.0,11
2930.0,6
2935.0,11
2940.0,6
2945.0,6
2950.0,4
2955.0,6
2960.0,4
2965.0,2
2970.0,4
2975.0,2
2980.0,12
2985.0,2
2990.0,12
2995.0,12
3000.0,6
3005.0,12
3010.0,6
3015.0,0
3020.0,6
3025.0,0
3030.0,3
3035.0,0
3040.0,3
3045.0,11
3050.0,3
3055.0,11
3060.0,8
3065.0,11
3070.0,8
3075.0,4
3080.0,4
3085.0,14
3090.0,4
3095.0,14
3100.0,7
3105.0,14
3110.0,7
3115.0,14
3120.0,7
3125.0,14
3130.0,8
3135.0,14
3140.0,8
3145.0,8
3150.0,4
3155.0,4
3160.0,9
3165.0,4
3170.0,9
3175.0,6
3180.0,9
3185.0,6
3190.0,12
3195.0,6
3200.0,12
3205.0,10
3210.0,12
3215.0,10
3220.0,10
3225.0,5
3230.0,10
3235.0,5
3240.0,2
3245.0,5
3250.0,2
3255.0,14
3260.0,2
3265.0,14
3270.0,9
3275.0,14
3280.0,9
3285.0,11
3290.0,9
3295.0,11
3300.0,5
3305.0,11
3310.0,5
3315.0,3
3320.0,5
3325.0,3
3330.0,1
3335.0,3
3340.0,1
3345.0,2
3350.0,2
3355.0,13
3360.0,2
3365.0,13
3370.0,8
3375.0,13
3380.0,8
3385.0,1
3390.0,1
3395.0,7
3400.0,1
3405.0,7
3410.0,5
3415.0,7
3420.0,5
3425.0,1
3430.0,5
3435.0,1
3440.0,0
3445.0,1
3450.0,0
3455.0,12
3460.0,0
3465.0,12
3470.0,5
3475.0,12
3480.0,5
3485.0,15
3490.0,5
3495.0,15
3500.0,5
3505.0,15
3510.0,5
3515.0,3
3520.0,5
3525.0,3
3530.0,7
3535.0,3
3540.0,7
3545.0,9
3550.0,7
3555.0,9
3560.0,5
3565.0,9
3570.0,5
3575.0,16
3580.0,5
3585.0,16
3590.0,13
3595.0,16
